sample_id,image_id,class_name,image_label,label,image_path,mask_paths,mask_path,split,height,width,image_area,gt_area,gt_area_ratio,mask_quartile
forged__32011,32011,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32011.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32011.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32011.npy,train,1200,1600,1920000,12455,0.006486979166666667,Q3
forged__32018,32018,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32018.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32018.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32018.npy,train,909,898,816282,3965,0.004857389970622897,Q2
forged__32023,32023,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32023.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32023.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32023.npy,train,666,1000,666000,59670,0.0895945945945946,Q4
forged__32053,32053,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32053.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32053.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32053.npy,train,1200,1600,1920000,6953,0.003621354166666667,Q2
forged__32061,32061,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32061.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32061.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32061.npy,train,1024,1024,1048576,11082,0.010568618774414062,Q3
forged__32154,32154,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32154.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32154.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32154.npy,train,256,256,65536,534,0.008148193359375,Q1
forged__32162,32162,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32162.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32162.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32162.npy,train,360,360,129600,7201,0.05556327160493827,Q2
forged__32170,32170,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32170.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32170.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32170.npy,train,512,518,265216,5470,0.020624698359073358,Q2
forged__32196,32196,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32196.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32196.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32196.npy,train,520,696,361920,19304,0.053337754199823166,Q3
forged__32220,32220,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32220.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32220.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32220.npy,train,512,691,353792,5444,0.015387572358900144,Q2
forged__32222,32222,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32222.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32222.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32222.npy,train,256,256,65536,395,0.0060272216796875,Q1
forged__32259,32259,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32259.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32259.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32259.npy,train,360,360,129600,2874,0.022175925925925925,Q2
forged__32317,32317,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32317.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32317.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32317.npy,train,1200,1600,1920000,26024,0.013554166666666667,Q3
forged__32383,32383,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32383.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32383.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32383.npy,train,512,512,262144,14574,0.05559539794921875,Q3
forged__32393,32393,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32393.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32393.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32393.npy,train,1028,1384,1422752,2272,0.0015969051528305707,Q1
forged__32428,32428,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32428.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32428.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32428.npy,train,1024,1024,1048576,41824,0.039886474609375,Q4
forged__32470,32470,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32470.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32470.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32470.npy,train,666,1000,666000,61274,0.092003003003003,Q4
forged__32486,32486,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32486.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32486.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32486.npy,train,520,696,361920,444,0.001226790450928382,Q1
forged__32493,32493,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32493.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32493.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32493.npy,train,512,514,263168,4512,0.017144941634241247,Q2
forged__3260,3260,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/3260.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/3260.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/3260.npy,train,1867,920,1717640,19096,0.011117579935260007,Q3
forged__32662,32662,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32662.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32662.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32662.npy,train,644,577,371588,24322,0.0654542127302281,Q3
forged__32714,32714,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32714.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32714.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32714.npy,train,1200,1600,1920000,5972,0.0031104166666666667,Q2
forged__32818,32818,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32818.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32818.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32818.npy,train,1024,1024,1048576,105149,0.10027790069580078,Q4
forged__32845,32845,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32845.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32845.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32845.npy,train,666,1000,666000,64746,0.09721621621621622,Q4
forged__32880,32880,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32880.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32880.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32880.npy,train,512,512,262144,4612,0.0175933837890625,Q2
forged__32883,32883,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32883.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32883.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32883.npy,train,666,1000,666000,128075,0.1923048048048048,Q4
forged__32931,32931,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32931.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32931.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32931.npy,train,512,512,262144,1717,0.006549835205078125,Q1
forged__32934,32934,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32934.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32934.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32934.npy,train,1200,1600,1920000,11408,0.005941666666666666,Q3
forged__32945,32945,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32945.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32945.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32945.npy,train,348,271,94308,398,0.004220214615939263,Q1
forged__32979,32979,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32979.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32979.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32979.npy,train,488,586,285968,8004,0.027989145638672858,Q3
forged__32989,32989,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/32989.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32989.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/32989.npy,train,144,794,114336,19220,0.16810103554436048,Q3
forged__330,330,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/330.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/330.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33041.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33053.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33057.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33064.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33071.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/330.npy,train,314,418,131252,1081,0.008236064974248012,Q1
forged__33041,33041,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/33041.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33041.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33041.npy,train,360,360,129600,3092,0.023858024691358025,Q2
forged__33064,33064,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/33064.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33064.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33064.npy,train,360,360,129600,3287,0.025362654320987655,Q2
forged__33071,33071,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/33071.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33071.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33071.npy,train,256,320,81920,1722,0.0210205078125,Q1
forged__33119,33119,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/33119.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33119.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33119.npy,train,512,542,277504,9578,0.03451481780442804,Q3
forged__33160,33160,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/33160.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33160.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/33160.npy,train,256,320,81920,4847,0.05916748046875,Q2
forged__3318,3318,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/3318.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/3318.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/3318.npy,train,666,1000,666000,52579,0.07894744744744744,Q4
