mask_file,mask_stem,mask_shape,mask_dtype,mask_min,mask_max,mask_unique_count,mask_unique_preview,nonzero_pixels,total_pixels,mask_area_ratio
44231.npy,44231,"(310, 610)",uint8,0.0,1.0,2,"[0, 1]",34818,189100,0.18412480169222634
44236.npy,44236,"(143, 883)",uint8,0.0,1.0,2,"[0, 1]",11132,126269,0.08816098963324331
44267.npy,44267,"(110, 884)",uint8,0.0,1.0,2,"[0, 1]",9720,97240,0.09995886466474702
44291.npy,44291,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",1154,1048576,0.0011005401611328125
44298.npy,44298,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3552,3840000,0.000925
44309.npy,44309,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",41948,5760000,0.007282638888888889
44311.npy,44311,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6366,1920000,0.003315625
44347.npy,44347,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",64680,666000,0.09711711711711711
44387.npy,44387,"(179, 2415)",uint8,0.0,1.0,2,"[0, 1]",34780,432285,0.08045618052904913
44399.npy,44399,"(85, 483)",uint8,0.0,1.0,2,"[0, 1]",5828,41055,0.14195591279990258
44408.npy,44408,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",391,81920,0.00477294921875
44409.npy,44409,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",43812,5760000,0.00760625
44420.npy,44420,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",1891,81920,0.02308349609375
44426.npy,44426,"(137, 847)",uint8,0.0,1.0,2,"[0, 1]",14018,116039,0.12080421237687329
44475.npy,44475,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",316,65536,0.00482177734375
44554.npy,44554,"(96, 556)",uint8,0.0,1.0,2,"[0, 1]",6554,53376,0.1227892685851319
44555.npy,44555,"(311, 706)",uint8,0.0,1.0,2,"[0, 1]",15336,219566,0.06984687975369593
44575.npy,44575,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",383832,10077696,0.03808727709190672
4460.npy,4460,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",22596,3840000,0.005884375
44600.npy,44600,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2201,196608,0.011194864908854166
44606.npy,44606,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2956,196608,0.015034993489583334
44622.npy,44622,"(167, 538)",uint8,0.0,1.0,2,"[0, 1]",10854,89846,0.12080671371012622
44640.npy,44640,"(112, 401)",uint8,0.0,1.0,2,"[0, 1]",6578,44912,0.14646419665122906
44648.npy,44648,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",15016,1920000,0.007820833333333334
44652.npy,44652,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",7489,524288,0.014284133911132812
44656.npy,44656,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",528,65536,0.008056640625
44666.npy,44666,"(137, 502)",uint8,0.0,1.0,2,"[0, 1]",12728,68774,0.1850699392212173
44701.npy,44701,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",86071,1332000,0.06461786786786787
44749.npy,44749,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",41740,4910016,0.008500990628136446
44750.npy,44750,"(2, 902, 1220)",uint8,0.0,1.0,2,"[0, 1]",2705,2200880,0.0012290538330122496
44751.npy,44751,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",240068,10077696,0.02382171480465376
44778.npy,44778,"(76, 393)",uint8,0.0,1.0,2,"[0, 1]",2800,29868,0.09374581491897684
44800.npy,44800,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2960,196608,0.015055338541666666
4481.npy,4481,"(2, 165, 1399)",uint8,0.0,1.0,2,"[0, 1]",25352,461670,0.05491368293369723
44821.npy,44821,"(1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",5024,1310720,0.0038330078125
44825.npy,44825,"(512, 633)",uint8,0.0,1.0,2,"[0, 1]",30661,324096,0.09460468503159558
44829.npy,44829,"(279, 516)",uint8,0.0,1.0,2,"[0, 1]",24768,143964,0.17204301075268819
44838.npy,44838,"(512, 592)",uint8,0.0,1.0,2,"[0, 1]",39905,303104,0.13165448163006757
4490.npy,4490,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6375,1920000,0.0033203125
44928.npy,44928,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",712,131072,0.00543212890625
44940.npy,44940,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4638,3840000,0.0012078125
45004.npy,45004,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",862,131072,0.0065765380859375
45025.npy,45025,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",2246,262144,0.00856781005859375
45030.npy,45030,"(512, 687)",uint8,0.0,1.0,2,"[0, 1]",13981,351744,0.03974765738719068
4508.npy,4508,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",127218,4910016,0.025909895201970828
45124.npy,45124,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",3244,163840,0.0197998046875
45133.npy,45133,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",660,131072,0.005035400390625
45139.npy,45139,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",44025,666000,0.06610360360360361
45151.npy,45151,"(117, 558)",uint8,0.0,1.0,2,"[0, 1]",5412,65286,0.08289679257421192
45152.npy,45152,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",3684,129600,0.028425925925925927
45180.npy,45180,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",38781,1048576,0.03698444366455078
45182.npy,45182,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",286352,10077696,0.028414431235075952
45202.npy,45202,"(171, 136)",uint8,0.0,1.0,2,"[0, 1]",2721,23256,0.11700206398348813
45218.npy,45218,"(69, 517)",uint8,0.0,1.0,2,"[0, 1]",3180,35673,0.08914304936506602
45269.npy,45269,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6859,3840000,0.0017861979166666666
45287.npy,45287,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",7289,723840,0.010069904951370468
45310.npy,45310,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",9118,3840000,0.0023744791666666667
45315.npy,45315,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",57935,666000,0.0869894894894895
45345.npy,45345,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2439,361920,0.0067390583554376654
45376.npy,45376,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10532,5760000,0.0018284722222222222
45377.npy,45377,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2597,361920,0.007175618921308576
45381.npy,45381,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",756,262144,0.0028839111328125
45400.npy,45400,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5217,3840000,0.00135859375
45485.npy,45485,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",2122,262144,0.00809478759765625
45496.npy,45496,"(531, 258)",uint8,0.0,1.0,2,"[0, 1]",10513,136998,0.07673834654520503
45522.npy,45522,"(106, 460)",uint8,0.0,1.0,2,"[0, 1]",11250,48760,0.23072190319934371
45536.npy,45536,"(512, 580)",uint8,0.0,1.0,2,"[0, 1]",6394,296960,0.021531519396551724
45552.npy,45552,"(3, 1153, 1307)",uint8,0.0,1.0,2,"[0, 1]",6101,4520913,0.0013495061727575824
4556.npy,4556,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",421,65536,0.0064239501953125
45563.npy,45563,"(85, 517)",uint8,0.0,1.0,2,"[0, 1]",16576,43945,0.37719877119126183
45602.npy,45602,"(3, 512, 664)",uint8,0.0,1.0,2,"[0, 1]",423,1019904,0.0004147449171686747
45620.npy,45620,"(212, 1282)",uint8,0.0,1.0,2,"[0, 1]",23202,271784,0.08536926382715686
45686.npy,45686,"(132, 437)",uint8,0.0,1.0,2,"[0, 1]",24400,57684,0.422994244504542
45710.npy,45710,"(907, 242)",uint8,0.0,1.0,2,"[0, 1]",29724,219494,0.13542055819293466
45712.npy,45712,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",978,65536,0.014923095703125
45720.npy,45720,"(482, 585)",uint8,0.0,1.0,2,"[0, 1]",4475,281970,0.015870482675461928
45767.npy,45767,"(204, 858)",uint8,0.0,1.0,2,"[0, 1]",8010,175032,0.04576306046894282
45784.npy,45784,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",836,131072,0.006378173828125
45821.npy,45821,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",426,65536,0.006500244140625
45838.npy,45838,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3293,1920000,0.0017151041666666666
45866.npy,45866,"(73, 565)",uint8,0.0,1.0,2,"[0, 1]",8754,41245,0.21224390835252757
45878.npy,45878,"(512, 768)",uint8,0.0,1.0,2,"[0, 1]",15228,393216,0.038726806640625
45889.npy,45889,"(137, 1170)",uint8,0.0,1.0,2,"[0, 1]",54268,160290,0.3385613575394597
45911.npy,45911,"(132, 166)",uint8,0.0,1.0,2,"[0, 1]",1123,21912,0.0512504563709383
45913.npy,45913,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",144,65536,0.002197265625
4592.npy,4592,"(512, 612)",uint8,0.0,1.0,2,"[0, 1]",29379,313344,0.09375957414215687
45958.npy,45958,"(2, 1136, 1445)",uint8,0.0,1.0,2,"[0, 1]",7323,3283040,0.002230554607924363
46006.npy,46006,"(233, 1042)",uint8,0.0,1.0,2,"[0, 1]",42942,242786,0.17687181303699553
46083.npy,46083,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",7560,259200,0.029166666666666667
4609.npy,4609,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",6836,361920,0.01888815207780725
46098.npy,46098,"(80, 465)",uint8,0.0,1.0,2,"[0, 1]",6342,37200,0.17048387096774192
46106.npy,46106,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",888,262144,0.003387451171875
46109.npy,46109,"(192, 527)",uint8,0.0,1.0,2,"[0, 1]",7146,101184,0.07062381404174572
46171.npy,46171,"(65, 440)",uint8,0.0,1.0,2,"[0, 1]",1578,28600,0.05517482517482517
46175.npy,46175,"(2, 512, 741)",uint8,0.0,1.0,2,"[0, 1]",31075,758784,0.04095368378879892
46202.npy,46202,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",36487,4910016,0.007431136680613668
46206.npy,46206,"(2, 951, 917)",uint8,0.0,1.0,2,"[0, 1]",4204,1744134,0.002410365258632651
46212.npy,46212,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",456,65536,0.0069580078125
46226.npy,46226,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",59504,666000,0.08934534534534534
46243.npy,46243,"(74, 534)",uint8,0.0,1.0,2,"[0, 1]",9858,39516,0.2494685696932888
46305.npy,46305,"(3, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",24878,1085760,0.022912982611258473
46309.npy,46309,"(75, 1067)",uint8,0.0,1.0,2,"[0, 1]",3138,80025,0.03921274601686973
46310.npy,46310,"(717, 918)",uint8,0.0,1.0,2,"[0, 1]",25404,658206,0.03859581954585647
46312.npy,46312,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",3664,1048576,0.0034942626953125
4634.npy,4634,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1764,131072,0.013458251953125
46356.npy,46356,"(211, 1189)",uint8,0.0,1.0,2,"[0, 1]",33590,250879,0.13388924541312744
46366.npy,46366,"(3, 528, 512)",uint8,0.0,1.0,2,"[0, 1]",19682,811008,0.024268564551767676
46425.npy,46425,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",28160,5760000,0.004888888888888889
46444.npy,46444,"(2, 347, 336)",uint8,0.0,1.0,2,"[0, 1]",1307,233184,0.00560501578152875
46473.npy,46473,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",2892,3840000,0.000753125
4650.npy,4650,"(170, 579)",uint8,0.0,1.0,2,"[0, 1]",3234,98430,0.032855836635172206
46500.npy,46500,"(968, 637)",uint8,0.0,1.0,2,"[0, 1]",17888,616616,0.029009951087873166
46511.npy,46511,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",36286,666000,0.05448348348348348
46547.npy,46547,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",12819,1048576,0.012225151062011719
46568.npy,46568,"(83, 564)",uint8,0.0,1.0,2,"[0, 1]",9654,46812,0.20622917200717764
46577.npy,46577,"(2, 512, 754)",uint8,0.0,1.0,2,"[0, 1]",7465,772096,0.009668486820291778
46698.npy,46698,"(70, 371)",uint8,0.0,1.0,2,"[0, 1]",3218,25970,0.12391220639199076
46733.npy,46733,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",850,262144,0.00324249267578125
46735.npy,46735,"(177, 93)",uint8,0.0,1.0,2,"[0, 1]",1149,16461,0.06980134864224531
46754.npy,46754,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",549034,10077696,0.05448011132703348
46819.npy,46819,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",854,131072,0.0065155029296875
46836.npy,46836,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",109343,666000,0.1641786786786787
46849.npy,46849,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",172407,4910016,0.0351133275329449
46885.npy,46885,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10757,3840000,0.002801302083333333
46887.npy,46887,"(3, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",13125,786432,0.016689300537109375
46898.npy,46898,"(3, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",4414,786432,0.005612691243489583
46907.npy,46907,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",35339,262144,0.13480758666992188
46910.npy,46910,"(103, 484)",uint8,0.0,1.0,2,"[0, 1]",16760,49852,0.3361951376073177
46927.npy,46927,"(100, 742)",uint8,0.0,1.0,2,"[0, 1]",32778,74200,0.4417520215633423
46933.npy,46933,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",41792,666000,0.06275075075075075
46935.npy,46935,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",844,81920,0.010302734375
46969.npy,46969,"(3, 512, 701)",uint8,0.0,1.0,2,"[0, 1]",3075,1076736,0.002855853245363766
46974.npy,46974,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",43260,5760000,0.007510416666666667
46979.npy,46979,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",646,65536,0.009857177734375
47003.npy,47003,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",41949,666000,0.06298648648648648
47017.npy,47017,"(66, 319)",uint8,0.0,1.0,2,"[0, 1]",1738,21054,0.08254963427377221
47030.npy,47030,"(512, 777)",uint8,0.0,1.0,2,"[0, 1]",7220,397824,0.018148729086229085
47033.npy,47033,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7608,3840000,0.00198125
47049.npy,47049,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",32300,5760000,0.005607638888888889
47052.npy,47052,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",616,131072,0.00469970703125
47068.npy,47068,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",59328,666000,0.08908108108108108
47069.npy,47069,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",8656,129600,0.06679012345679013
47090.npy,47090,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",2142,65536,0.032684326171875
47097.npy,47097,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3561,361920,0.00983919098143236
47101.npy,47101,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",6536,129600,0.0504320987654321
47133.npy,47133,"(3, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",2776,786432,0.0035298665364583335
47151.npy,47151,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",2068,1920000,0.0010770833333333333
4716.npy,4716,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",56340,666000,0.08459459459459459
47185.npy,47185,"(3, 512, 515)",uint8,0.0,1.0,2,"[0, 1]",2918,791040,0.003688814724919094
47238.npy,47238,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",34604,666000,0.051957957957957955
47252.npy,47252,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6592,5760000,0.0011444444444444445
47261.npy,47261,"(96, 593)",uint8,0.0,1.0,2,"[0, 1]",13572,56928,0.23840640809443508
47318.npy,47318,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",953,81920,0.01163330078125
4733.npy,4733,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",4188,361920,0.011571618037135278
47366.npy,47366,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",9476,1920000,0.004935416666666667
47376.npy,47376,"(392, 296)",uint8,0.0,1.0,2,"[0, 1]",6546,116032,0.056415471594043025
4740.npy,4740,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",691673,10077696,0.06863404095539298
47405.npy,47405,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5629,1920000,0.0029317708333333335
47424.npy,47424,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",502830,4910016,0.1024090349196418
47426.npy,47426,"(2, 986, 1984)",uint8,0.0,1.0,2,"[0, 1]",1182,3912448,0.00030211264149708825
4743.npy,4743,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",351,65536,0.0053558349609375
47441.npy,47441,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1774,524288,0.003383636474609375
47513.npy,47513,"(68, 875)",uint8,0.0,1.0,2,"[0, 1]",4932,59500,0.082890756302521
47574.npy,47574,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",1192,262144,0.004547119140625
47586.npy,47586,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4916,3840000,0.0012802083333333333
4772.npy,4772,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",2355,524288,0.0044918060302734375
47770.npy,47770,"(2, 512, 779)",uint8,0.0,1.0,2,"[0, 1]",15583,797696,0.019535010831193838
47777.npy,47777,"(3, 511, 705)",uint8,0.0,1.0,2,"[0, 1]",2614,1080765,0.0024186571548856597
47790.npy,47790,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",6805,129600,0.052507716049382716
47830.npy,47830,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",121766,1332000,0.09141591591591591
47871.npy,47871,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",733,1920000,0.00038177083333333335
47916.npy,47916,"(342, 1023)",uint8,0.0,1.0,2,"[0, 1]",48970,349866,0.13996787341439293
47980.npy,47980,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",962314,20155392,0.04774474244906772
48001.npy,48001,"(355, 1159)",uint8,0.0,1.0,2,"[0, 1]",21320,411445,0.05181737534785937
4806.npy,4806,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",109304,9820032,0.011130717292978272
48070.npy,48070,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",15204,1048576,0.014499664306640625
48113.npy,48113,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",234,65536,0.003570556640625
48130.npy,48130,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",327,131072,0.00249481201171875
48131.npy,48131,"(512, 545)",uint8,0.0,1.0,2,"[0, 1]",7778,279040,0.027874139908256882
48147.npy,48147,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",435,65536,0.0066375732421875
48184.npy,48184,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",5416,723840,0.007482316534040672
48207.npy,48207,"(157, 1523)",uint8,0.0,1.0,2,"[0, 1]",37458,239111,0.15665527725616973
48216.npy,48216,"(909, 312)",uint8,0.0,1.0,2,"[0, 1]",26044,283608,0.09183097796959183
48219.npy,48219,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",35987,262144,0.13727951049804688
48255.npy,48255,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",725,65536,0.0110626220703125
48271.npy,48271,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10925,3840000,0.0028450520833333335
48272.npy,48272,"(512, 695)",uint8,0.0,1.0,2,"[0, 1]",47748,355840,0.13418390287769785
48275.npy,48275,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",659,131072,0.00502777099609375
48280.npy,48280,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",748,65536,0.01141357421875
48291.npy,48291,"(3, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",1400,245760,0.005696614583333333
48293.npy,48293,"(154, 619)",uint8,0.0,1.0,2,"[0, 1]",18998,95326,0.19929505066823322
48333.npy,48333,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",29120,3840000,0.007583333333333333
48351.npy,48351,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8838,3840000,0.0023015625
48358.npy,48358,"(512, 640)",uint8,0.0,1.0,2,"[0, 1]",81391,327680,0.2483856201171875
48390.npy,48390,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",28166,1048576,0.026861190795898438
48419.npy,48419,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",629,65536,0.0095977783203125
4845.npy,4845,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",2469,81920,0.03013916015625
48454.npy,48454,"(711, 560)",uint8,0.0,1.0,2,"[0, 1]",15762,398160,0.03958710066305003
4853.npy,4853,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",138269,9820032,0.014080300349326764
48562.npy,48562,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3830,361920,0.010582449160035368
4858.npy,4858,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",575344,20155392,0.02854541355484428
4865.npy,4865,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",523,65536,0.0079803466796875
48680.npy,48680,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8071,1920000,0.0042036458333333335
48697.npy,48697,"(148, 448)",uint8,0.0,1.0,2,"[0, 1]",9466,66304,0.14276665057915058
48704.npy,48704,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",59970,4910016,0.012213809486567865
48705.npy,48705,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",791,81920,0.00965576171875
48718.npy,48718,"(2, 397, 482)",uint8,0.0,1.0,2,"[0, 1]",1929,382708,0.005040396333497079
48730.npy,48730,"(114, 1082)",uint8,0.0,1.0,2,"[0, 1]",6070,123348,0.049210364172909166
48779.npy,48779,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",461,262144,0.001758575439453125
48806.npy,48806,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",46381,666000,0.06964114114114114
48818.npy,48818,"(512, 684)",uint8,0.0,1.0,2,"[0, 1]",5838,350208,0.016670093201754384
48836.npy,48836,"(526, 512)",uint8,0.0,1.0,2,"[0, 1]",16852,269312,0.0625742633079848
48880.npy,48880,"(3, 512, 748)",uint8,0.0,1.0,2,"[0, 1]",2496,1148928,0.0021724598930481284
48919.npy,48919,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",30244,5760000,0.005250694444444444
48937.npy,48937,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",139589,4910016,0.028429438926471932
48945.npy,48945,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",2888,81920,0.03525390625
48981.npy,48981,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",72270,666000,0.10851351351351352
4899.npy,4899,"(874, 308)",uint8,0.0,1.0,2,"[0, 1]",5084,269192,0.018886148176766027
48996.npy,48996,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",3002,1048576,0.0028629302978515625
48997.npy,48997,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7072,1920000,0.003683333333333333
49009.npy,49009,"(512, 726)",uint8,0.0,1.0,2,"[0, 1]",29648,371712,0.07976067493112948
49042.npy,49042,"(513, 512)",uint8,0.0,1.0,2,"[0, 1]",4757,262656,0.01811114156920078
49080.npy,49080,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",2854,723840,0.0039428603006189215
49131.npy,49131,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",492,65536,0.00750732421875
49149.npy,49149,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",16100,3840000,0.004192708333333333
4920.npy,4920,"(138, 453)",uint8,0.0,1.0,2,"[0, 1]",10138,62514,0.1621716735451259
49233.npy,49233,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4477,1920000,0.0023317708333333333
49237.npy,49237,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",43756,666000,0.0656996996996997
49318.npy,49318,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",519,131072,0.00395965576171875
49351.npy,49351,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",599810,20155392,0.029759282280394247
49410.npy,49410,"(341, 763)",uint8,0.0,1.0,2,"[0, 1]",23560,260183,0.0905516501846777
49506.npy,49506,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",1064,361920,0.0029398762157382846
49514.npy,49514,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",3244,129600,0.025030864197530863
49541.npy,49541,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",25798,5760000,0.004478819444444444
4955.npy,4955,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",40860,666000,0.06135135135135135
49567.npy,49567,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",75626,666000,0.11355255255255255
4957.npy,4957,"(90, 98)",uint8,0.0,1.0,2,"[0, 1]",886,8820,0.10045351473922902
49583.npy,49583,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",138481,4910016,0.028203777747363757
49613.npy,49613,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",111795,4910016,0.022768764908301726
49622.npy,49622,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",17946,5760000,0.003115625
49672.npy,49672,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",10057,259200,0.038800154320987656
49710.npy,49710,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4972,1920000,0.0025895833333333335
49711.npy,49711,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",203064,4910016,0.04135709537402729
49712.npy,49712,"(2, 97, 719)",uint8,0.0,1.0,2,"[0, 1]",5972,139486,0.04281433262119496
49716.npy,49716,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",261901,9820032,0.02667007602419218
49721.npy,49721,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1533,196608,0.0077972412109375
49733.npy,49733,"(1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",1712,1310720,0.00130615234375
49740.npy,49740,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",66260,4910016,0.013494864375187371
49770.npy,49770,"(1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",4528,1310720,0.00345458984375
49777.npy,49777,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",1971,65536,0.0300750732421875
